RunBlock
Run,Rank,Compute_Time_seconds

RunBlock,Run,0
Rank0,0.052655826000
Rank1,0.060262887000
Rank2,0.063229492000
Rank3,0.060263954000
Rank4,0.053637408000
Rank5,0.060269600000
Rank6,0.052685555000
Rank7,0.049762070000
Rank8,0.054112515000
Rank9,0.049759209000
Rank10,0.063209947000
Rank11,0.060267992000
Rank12,0.063153294000
Rank13,0.021744467000
Rank14,0.047706535000
Rank15,0.030495652000
Rank16,0.047604146000
Rank17,0.054711777000
Rank18,0.063204055000
Rank19,0.060262166000
Rank20,0.052615417000
Rank21,0.029771337000
Rank22,0.041735353000
Rank23,0.029727814000
Rank24,0.063112830000
Rank25,0.031567557000
Rank26,0.063201030000
Rank27,0.060283945000
Rank28,0.063176716000
Rank29,0.060280657000
Rank30,0.052656564000
Rank31,0.060334061000
Rank32,0.063151493000
Rank33,0.051599628000
Rank34,0.063198526000
Rank35,0.049809860000
Rank36,0.063154301000
Rank37,0.049765677000
Rank38,0.052688748000
Rank39,0.049769771000
Rank40,0.047665946000
Rank41,0.060290538000
Rank42,0.063223845000
Rank43,0.058933007000
Rank44,0.063200878000
Rank45,0.060264217000
Rank46,0.041689979000
Rank47,0.030942241000
Rank48,0.046169371000
Rank49,0.060267386000
Rank50,0.034283605000
Rank51,0.049769722000
Rank52,0.030625863000
Rank53,0.031773345000
Rank54,0.047721673000
Rank55,0.029738170000
Rank56,0.063119507000
Rank57,0.031396421000
Rank58,0.034675252000
Rank59,0.036628337000
Rank60,0.063154173000
Rank61,0.041752121000
Rank62,0.036689419000
Rank63,0.060278784000
Rank64,0.052675913000
Rank65,0.042806947000
Rank66,0.063230965000
Rank67,0.049823558000
Rank68,0.053638343000
Rank69,0.060266085000
Rank70,0.052712628000
Rank71,0.049757582000
Rank72,0.038557637000
Rank73,0.032158784000
Rank74,0.063246380000
Rank75,0.060269840000
Rank76,0.063149005000
Rank77,0.021737922000
Rank78,0.047694454000
Rank79,0.029748825000
Rank80,0.047598309000
Rank81,0.030761914000
Rank82,0.045406088000
Rank83,0.031439386000
Rank84,0.032621031000
Rank85,0.029771293000
Rank86,0.041724217000
Rank87,0.025762724000
Rank88,0.041553195000
Rank89,0.017996464000
Rank90,0.063172774000
Rank91,0.060287136000
Rank92,0.063157121000
Rank93,0.060336498000
Rank94,0.052665177000
Rank95,0.060342112000
Rank96,0.063153117000
Rank97,0.060332071000
Rank98,0.063196931000
Rank99,0.060375731000
Rank100,0.063154100000
Rank101,0.060283755000
Rank102,0.052665671000
Rank103,0.060271054000
Rank104,0.063173639000
Rank105,0.060295112000
Rank106,0.063210359000
Rank107,0.060285933000
Rank108,0.063155807000
Rank109,0.060329308000
Rank110,0.052662306000
Rank111,0.033784598000
Rank112,0.047615118000
Rank113,0.060275282000
Rank114,0.063215970000
Rank115,0.060394451000
Rank116,0.052626542000
Rank117,0.060324394000
Rank118,0.047712166000
Rank119,0.029791183000
Rank120,0.063126450000
Rank121,0.044732453000
Rank122,0.063167501000
Rank123,0.060278754000
Rank124,0.063156893000
Rank125,0.044745563000
Rank126,0.041683852000
Rank127,0.060278843000
Total Execution time (s),10.724609539000,10.746076784000,10.743803391508

RunBlock,Run,1
Rank0,0.063002836000
Rank1,0.048092840000
Rank2,0.061682547000
Rank3,0.052489451000
Rank4,0.053026726000
Rank5,0.061646034000
Rank6,0.061723279000
Rank7,0.040697090000
Rank8,0.080782782000
Rank9,0.061617564000
Rank10,0.061688941000
Rank11,0.053525403000
Rank12,0.050825945000
Rank13,0.061623230000
Rank14,0.061710653000
Rank15,0.046373504000
Rank16,0.058067827000
Rank17,0.041266767000
Rank18,0.061664937000
Rank19,0.054052252000
Rank20,0.044816523000
Rank21,0.061621534000
Rank22,0.061723559000
Rank23,0.050731888000
Rank24,0.070396284000
Rank25,0.061616683000
Rank26,0.061689831000
Rank27,0.046499901000
Rank28,0.061678201000
Rank29,0.045726000000
Rank30,0.061696274000
Rank31,0.025337045000
Rank32,0.063053277000
Rank33,0.040070343000
Rank34,0.061700609000
Rank35,0.052467476000
Rank36,0.050982268000
Rank37,0.061620753000
Rank38,0.061748920000
Rank39,0.032624707000
Rank40,0.070336983000
Rank41,0.053722837000
Rank42,0.053667253000
Rank43,0.022075934000
Rank44,0.050820606000
Rank45,0.061600683000
Rank46,0.061690328000
Rank47,0.025352116000
Rank48,0.058043889000
Rank49,0.041248153000
Rank50,0.040798380000
Rank51,0.053985595000
Rank52,0.044794245000
Rank53,0.061679424000
Rank54,0.061755422000
Rank55,0.061600373000
Rank56,0.054517370000
Rank57,0.061692418000
Rank58,0.020827240000
Rank59,0.053527707000
Rank60,0.055920310000
Rank61,0.061676479000
Rank62,0.061711310000
Rank63,0.063174020000
Rank64,0.062995507000
Rank65,0.048049726000
Rank66,0.061676603000
Rank67,0.046484193000
Rank68,0.035544345000
Rank69,0.061684071000
Rank70,0.061748324000
Rank71,0.034746028000
Rank72,0.070353462000
Rank73,0.061609282000
Rank74,0.061694737000
Rank75,0.023021493000
