RunBlock
Run,Rank,Compute_Time_seconds

RunBlock,Run,0
Rank0,0.062775318000
Rank1,0.062772279000
Rank2,0.062775202000
Rank3,0.062772478000
Rank4,0.062775562000
Rank5,0.062772257000
Rank6,0.062775233000
Rank7,0.062770756000
Rank8,0.062774976000
Rank9,0.062773112000
Rank10,0.062776793000
Rank11,0.062773309000
Rank12,0.062776679000
Rank13,0.062773198000
Rank14,0.062776252000
Rank15,0.062773336000
Total Execution time (s),2.768442531000,2.768446825000,2.768444733563

RunBlock,Run,1
Rank0,0.061992814000
Rank1,0.061978742000
Rank2,0.061992306000
Rank3,0.061981216000
Rank4,0.061993238000
Rank5,0.061981444000
Rank6,0.061991016000
Rank7,0.061990436000
Rank8,0.061993184000
Rank9,0.061980523000
Rank10,0.061993647000
Rank11,0.061981575000
Rank12,0.061994010000
Rank13,0.061982941000
Rank14,0.061992723000
Rank15,0.061992931000
Total Execution time (s),2.758464269000,2.758476127000,2.758472409688

RunBlock,Run,2
Rank0,0.062679208000
Rank1,0.062675194000
Rank2,0.062679060000
Rank3,0.062676571000
Rank4,0.062680745000
Rank5,0.062676022000
Rank6,0.062679723000
Rank7,0.062675968000
Rank8,0.062679407000
Rank9,0.062675644000
Rank10,0.062679344000
Rank11,0.062676873000
Rank12,0.062680123000
Rank13,0.062675962000
Rank14,0.062679599000
Rank15,0.062675679000
Total Execution time (s),2.773067108000,2.773080836000,2.773075785500

RunBlock,Run,3
Rank0,0.062065385000
Rank1,0.062063527000
Rank2,0.062066809000
Rank3,0.062064402000
Rank4,0.062065999000
Rank5,0.062064622000
Rank6,0.062066408000
Rank7,0.062064676000
Rank8,0.062065601000
Rank9,0.062063985000
Rank10,0.062067189000
Rank11,0.062064415000
Rank12,0.062065607000
Rank13,0.062064522000
Rank14,0.062065820000
Rank15,0.062063755000
Total Execution time (s),2.769961352000,2.769971154000,2.769968088750

RunBlock,Run,4
Rank0,0.062335838000
Rank1,0.062335830000
Rank2,0.062335845000
Rank3,0.062336128000
Rank4,0.062336170000
Rank5,0.062336059000
Rank6,0.062335027000
Rank7,0.062336012000
Rank8,0.062336261000
Rank9,0.062336661000
Rank10,0.062336326000
Rank11,0.062336856000
Rank12,0.062334661000
Rank13,0.062337022000
Rank14,0.062335724000
Rank15,0.062336158000
Total Execution time (s),2.769579803000,2.769586974000,2.769583441938

